gender,char,position,pinyin,pinyin_tone,pinyin_tone_number
f,至,2,zhi,zhì,zhi4
f,段,2,duan,duàn,duan4
f,俪,2,li,lì,li4
f,涟,2,lian,lián,lian2
f,恩,2,en,ēn,en1
f,听,2,ting,tīng,ting1
f,滟,2,yan,yàn,yan4
f,覃,2,tan,tán,tan2
f,秘,2,mi,mì,mi4
f,濠,2,hao,háo,hao2
f,浅,2,qian,qiǎn,qian3
f,竺,2,zhu,zhú,zhu2
f,瑰,2,gui,guī,gui1
f,墨,2,mo,mò,mo4
f,辞,2,ci,cí,ci2
f,池,2,chi,chí,chi2
f,多,2,duo,duō,duo1
f,檬,2,meng,méng,meng2
f,觅,2,mi,mì,mi4
f,琚,2,ju,jū,ju1
f,泠,2,ling,líng,ling2
f,霈,2,pei,pèi,pei4
f,荻,2,di,dí,di2
f,琤,2,cheng,chēng,cheng1
f,蜀,2,shu,shǔ,shu3
f,松,2,song,sōng,song1
f,闽,2,min,mǐn,min3
f,越,2,yue,yuè,yue4
f,邻,2,lin,lín,lin2
f,璃,2,li,lí,li2
f,汶,2,wen,wèn,wen4
f,览,2,lan,lǎn,lan3
f,变,2,bian,biàn,bian4
f,夷,2,yi,yí,yi2
f,炜,2,wei,wěi,wei3
f,绛,2,jiang,jiàng,jiang4
f,东,2,dong,dōng,dong1
f,淼,2,miao,miǎo,miao3
f,粒,2,li,lì,li4
f,桢,2,zhen,zhēn,zhen1
f,今,2,jin,jīn,jin1
f,焱,2,yan,yàn,yan4
f,洒,2,sa,sǎ,sa3
f,淡,2,dan,dàn,dan4
f,鱼,2,yu,yú,yu2
f,凰,2,huang,huáng,huang2
f,棋,2,qi,qí,qi2
f,柯,2,ke,kē,ke1
f,茅,2,mao,máo,mao2
f,绵,2,mian,mián,mian2
f,慰,2,wei,wèi,wei4
f,侬,2,nong,nóng,nong2
f,瑄,2,xuan,xuān,xuan1
f,路,2,lu,lù,lu4
f,荪,2,sun,sūn,sun1
f,滨,2,bin,bīn,bin1
f,珞,2,luo,luò,luo4
f,威,2,wei,wēi,wei1
f,瑚,2,hu,hú,hu2
f,完,2,wan,wán,wan2
f,线,2,xian,xiàn,xian4
f,年,2,nian,nián,nian2
f,煜,2,yu,yù,yu4
f,翡,2,fei,fěi,fei3
f,倚,2,yi,yǐ,yi3
f,玎,2,ding,dīng,ding1
f,翻,2,fan,fān,fan1
f,菜,2,cai,cài,cai4
f,汕,2,shan,shàn,shan4
f,桥,2,qiao,qiáo,qiao2
f,绢,2,juan,juàn,juan4
f,村,2,cun,cūn,cun1
f,纱,2,sha,shā,sha1
f,巾,2,jin,jīn,jin1
f,示,2,shi,shì,shi4
f,十,2,shi,shí,shi2
f,程,2,cheng,chéng,cheng2
f,唱,2,chang,chàng,chang4
f,丁,2,ding,dīng,ding1
f,齐,2,qi,qí,qi2
f,亦,2,yi,yì,yi4
f,分,2,fen,fēn,fen1
f,味,2,wei,wèi,wei4
f,稀,2,xi,xī,xi1
f,蘅,2,heng,héng,heng2
f,弘,2,hong,hóng,hong2
f,匀,2,yun,yún,yun2
f,缓,2,huan,huǎn,huan3
f,色,2,se,sè,se4
f,夜,2,ye,yè,ye4
f,时,2,shi,shí,shi2
f,畅,2,chang,chàng,chang4
f,珉,2,min,mín,min2
f,联,2,lian,lián,lian2
f,针,2,zhen,zhēn,zhen1
f,衣,2,yi,yī,yi1
f,庵,2,an,ān,an1
f,苒,2,ran,rǎn,ran3
f,育,2,yu,yù,yu4
f,晚,2,wan,wǎn,wan3
f,蛟,2,jiao,jiāo,jiao1
f,陶,2,tao,táo,tao2
f,尾,2,wei,wěi,wei3
f,砚,2,yan,yàn,yan4
f,夙,2,su,sù,su4
f,坚,2,jian,jiān,jian1
f,草,2,cao,cǎo,cao3
f,咪,2,mi,mī,mi1
f,公,2,gong,gōng,gong1
f,闻,2,wen,wén,wen2
f,翩,2,pian,piān,pian1
f,鸯,2,yang,yāng,yang1
f,足,2,zu,zú,zu2
f,唤,2,huan,huàn,huan4
f,瓦,2,wa,wǎ,wa3
f,荆,2,jing,jīng,jing1
f,霭,2,ai,ǎi,ai3
f,热,2,re,rè,re4
f,泽,2,ze,zé,ze2
f,带,2,dai,dài,dai4
f,鞠,2,ju,jū,ju1
f,榴,2,liu,liú,liu2
f,秧,2,yang,yāng,yang1
f,息,2,xi,xī,xi1
f,裙,2,qun,qún,qun2
f,浣,2,huan,huàn,huan4
f,竞,2,jing,jìng,jing4
f,为,2,wei,wèi,wei4
f,醒,2,xing,xǐng,xing3
f,恒,2,heng,héng,heng2
f,义,2,yi,yì,yi4
f,逗,2,dou,dòu,dou4
f,润,2,run,rùn,run4
f,野,2,ye,yě,ye3
f,牵,2,qian,qiān,qian1
f,航,2,hang,háng,hang2
f,秦,2,qin,qín,qin2
f,醉,2,zui,zuì,zui4
f,允,2,yun,yǔn,yun3
f,浮,2,fu,fú,fu2
f,建,2,jian,jiàn,jian4
f,戎,2,rong,róng,rong2
f,水,2,shui,shuǐ,shui3
f,郦,2,li,lì,li4
f,乡,2,xiang,xiāng,xiang1
f,因,2,yin,yīn,yin1
f,滋,2,zi,zī,zi1
f,陵,2,ling,líng,ling2
f,健,2,jian,jiàn,jian4
f,崔,2,cui,cuī,cui1
f,椒,2,jiao,jiāo,jiao1
f,释,2,shi,shì,shi4
f,赏,2,shang,shǎng,shang3
f,幸,2,xing,xìng,xing4
f,毅,2,yi,yì,yi4
f,间,2,jian,jiān,jian1
f,蔼,2,ai,ǎi,ai3
f,杭,2,hang,háng,hang2
f,梓,2,zi,zǐ,zi3
f,调,2,diao,diào,diao4
f,季,2,ji,jì,ji4
f,宾,2,bin,bīn,bin1
f,芩,2,qin,qín,qin2
f,成,2,cheng,chéng,cheng2
f,鹿,2,lu,lù,lu4
f,渊,2,yuan,yuān,yuan1
f,骅,2,hua,huá,hua2
f,璋,2,zhang,zhāng,zhang1
f,菀,2,wan,wǎn,wan3
f,凉,2,liang,liáng,liang2
f,麒,2,qi,qí,qi2
f,棉,2,mian,mián,mian2
f,禅,2,chan,chán,chan2
f,棣,2,di,dì,di4
f,则,2,ze,zé,ze2
f,行,2,xing,xíng,xing2
f,名,2,ming,míng,ming2
f,玑,2,ji,jī,ji1
f,当,2,dang,dāng,dang1
f,榆,2,yu,yú,yu2
f,沛,2,pei,pèi,pei4
f,硕,2,shuo,shuò,shuo4
f,临,2,lin,lín,lin2
f,仁,2,ren,rén,ren2
f,趣,2,qu,qù,qu4
f,钿,2,dian,diàn,dian4
f,轶,2,yi,yì,yi4
f,丰,2,feng,fēng,feng1
f,庭,2,ting,tíng,ting2
f,嫩,2,nen,nèn,nen4
f,德,2,de,dé,de2
f,粤,2,yue,yuè,yue4
f,品,2,pin,pǐn,pin3
f,舫,2,fang,fǎng,fang3
f,山,2,shan,shān,shan1
f,妞,2,niu,niū,niu1
f,染,2,ran,rǎn,ran3
f,秒,2,miao,miǎo,miao3
f,峡,2,xia,xiá,xia2
f,娄,2,lou,lóu,lou2
f,赟,2,yun,yūn,yun1
f,夕,2,xi,xī,xi1
f,寅,2,yin,yín,yin2
f,汀,2,ting,tīng,ting1
f,锐,2,rui,ruì,rui4
f,衍,2,yan,yǎn,yan3
f,琇,2,xiu,xiù,xiu4
f,湄,2,mei,méi,mei2
f,吾,2,wu,wú,wu2
f,谦,2,qian,qiān,qian1
f,存,2,cun,cún,cun2
f,延,2,yan,yán,yan2
f,得,2,de,dé,de2
f,磊,2,lei,lěi,lei3
f,声,2,sheng,shēng,sheng1
f,卫,2,wei,wèi,wei4
f,姚,2,yao,yáo,yao2
f,曲,2,qu,qū,qu1
f,远,2,yuan,yuǎn,yuan3
f,知,2,zhi,zhī,zhi1
f,志,2,zhi,zhì,zhi4
f,仔,2,zai,zǎi,zai3
f,余,2,yu,yú,yu2
f,梵,2,fan,fàn,fan4
f,繁,2,fan,fán,fan2
f,运,2,yun,yùn,yun4
f,寄,2,ji,jì,ji4
f,牡,2,mu,mǔ,mu3
f,墀,2,chi,chí,chi2
f,澄,2,cheng,chéng,cheng2
f,垠,2,yin,yín,yin2
f,贵,2,gui,guì,gui4
f,鄂,2,e,è,e4
f,宣,2,xuan,xuān,xuan1
f,昭,2,zhao,zhāo,zhao1
f,谨,2,jin,jǐn,jin3
f,詹,2,zhan,zhān,zhan1
f,罗,2,luo,luó,luo2
f,翥,2,zhu,zhù,zhu4
f,开,2,kai,kāi,kai1
f,昆,2,kun,kūn,kun1
f,俞,2,yu,yú,yu2
f,奴,2,nu,nú,nu2
f,拙,2,zhuo,zhuō,zhuo1
f,铮,2,zheng,zhēng,zheng1
f,娱,2,yu,yú,yu2
f,磬,2,qing,qìng,qing4
f,栖,2,qi,qī,qi1
f,跳,2,tiao,tiào,tiao4
f,家,2,jia,jiā,jia1
f,琅,2,lang,láng,lang2
f,稳,2,wen,wěn,wen3
f,郡,2,jun,jùn,jun4
f,玄,2,xuan,xuán,xuan2
f,壬,2,ren,rén,ren2
f,中,2,zhong,zhōng,zhong1
f,慎,2,shen,shèn,shen4
f,狄,2,di,dí,di2
f,铧,2,hua,huá,hua2
f,泉,2,quan,quán,quan2
f,雄,2,xiong,xióng,xiong2
f,笙,2,sheng,shēng,sheng1
f,进,2,jin,jìn,jin4
f,钟,2,zhong,zhōng,zhong1
f,束,2,shu,shù,shu4
f,危,2,wei,wēi,wei1
f,亲,2,qin,qīn,qin1
f,历,2,li,lì,li4
f,峤,2,jiao,jiào,jiao4
f,修,2,xiu,xiū,xiu1
f,陌,2,mo,mò,mo4
f,宰,2,zai,zǎi,zai3
f,钻,2,zuan,zuān,zuan1
f,喆,2,zhe,zhé,zhe2
f,栾,2,luan,luán,luan2
f,鲍,2,bao,bào,bao4
f,三,2,san,sān,san1
f,康,2,kang,kāng,kang1
f,笔,2,bi,bǐ,bi3
f,蕤,2,rui,ruí,rui2
f,韶,2,shao,sháo,shao2
f,致,2,zhi,zhì,zhi4
f,廉,2,lian,lián,lian2
f,帅,2,shuai,shuài,shuai4
f,翊,2,yi,yì,yi4
f,抱,2,bao,bào,bao4
f,查,2,cha,chá,cha2
f,丫,2,ya,yā,ya1
f,念,2,nian,niàn,nian4
f,豫,2,yu,yù,yu4
f,灿,2,can,càn,can4
f,乌,2,wu,wū,wu1
f,益,2,yi,yì,yi4
f,倪,2,ni,ní,ni2
f,喜,2,xi,xǐ,xi3
f,霆,2,ting,tíng,ting2
f,嵘,2,rong,róng,rong2
f,邹,2,zou,zōu,zou1
f,农,2,nong,nóng,nong2
f,李,2,li,lǐ,li3
f,晏,2,yan,yàn,yan4
f,观,2,guan,guān,guan1
f,伽,2,ga,gā,ga1
f,衡,2,heng,héng,heng2
f,祉,2,zhi,zhǐ,zhi3
f,谷,2,gu,gǔ,gu3
f,筝,2,zheng,zhēng,zheng1
f,戈,2,ge,gē,ge1
f,旸,2,yang,yáng,yang2
f,帼,2,guo,guó,guo2
f,熠,2,yi,yì,yi4
f,洲,2,zhou,zhōu,zhou1
f,争,2,zheng,zhēng,zheng1
f,徽,2,hui,huī,hui1
f,石,2,shi,shí,shi2
f,璠,2,fan,fán,fan2
f,惟,2,wei,wéi,wei2
f,千,2,qian,qiān,qian1
f,翼,2,yi,yì,yi4
f,帝,2,di,dì,di4
f,凯,2,kai,kǎi,kai3
f,洽,2,qia,qià,qia4
f,洵,2,xun,xún,xun2
f,鸳,2,yuan,yuān,yuan1
f,节,2,jie,jié,jie2
f,勉,2,mian,miǎn,mian3
f,鲤,2,li,lǐ,li3
f,鋆,2,yun,yún,yun2
f,翌,2,yi,yì,yi4
f,练,2,lian,liàn,lian4
f,瑕,2,xia,xiá,xia2
f,孝,2,xiao,xiào,xiao4
f,气,2,qi,qì,qi4
f,钥,2,yao,yào,yao4
f,舸,2,ge,gě,ge3
f,酒,2,jiu,jiǔ,jiu3
f,科,2,ke,kē,ke1
f,领,2,ling,lǐng,ling3
f,能,2,neng,néng,neng2
f,同,2,tong,tóng,tong2
f,薰,2,xun,xūn,xun1
f,里,2,li,lǐ,li3
f,诒,2,yi,yí,yi2
f,仿,2,fang,fǎng,fang3
f,森,2,sen,sēn,sen1
f,展,2,zhan,zhǎn,zhan3
f,榛,2,zhen,zhēn,zhen1
f,督,2,du,dū,du1
f,岱,2,dai,dài,dai4
f,尤,2,you,yóu,you2
f,定,2,ding,dìng,ding4
f,祝,2,zhu,zhù,zhu4
f,专,2,zhuan,zhuān,zhuan1
f,洛,2,luo,luò,luo4
f,泳,2,yong,yǒng,yong3
f,滕,2,teng,téng,teng2
f,植,2,zhi,zhí,zhi2
f,觉,2,jue,jué,jue2
f,令,2,ling,lìng,ling4
f,襄,2,xiang,xiāng,xiang1
f,初,2,chu,chū,chu1
f,朴,2,pu,pǔ,pu3
f,营,2,ying,yíng,ying2
f,塘,2,tang,táng,tang2
f,樵,2,qiao,qiáo,qiao2
f,征,2,zheng,zhēng,zheng1
f,荐,2,jian,jiàn,jian4
f,其,2,qi,qí,qi2
f,系,2,xi,xì,xi4
f,莽,2,mang,mǎng,mang3
f,琮,2,cong,cóng,cong2
f,原,2,yuan,yuán,yuan2
f,去,2,qu,qù,qu4
f,复,2,fu,fù,fu4
f,细,2,xi,xì,xi4
f,代,2,dai,dài,dai4
f,瀚,2,han,hàn,han4
f,甘,2,gan,gān,gan1
f,陆,2,lu,lù,lu4
f,序,2,xu,xù,xu4
f,添,2,tian,tiān,tian1
f,绫,2,ling,líng,ling2
f,者,2,zhe,zhě,zhe3
f,介,2,jie,jiè,jie4
f,椿,2,chun,chūn,chun1
f,耳,2,er,ěr,er3
f,炫,2,xuan,xuàn,xuan4
f,珣,2,xun,xún,xun2
f,跃,2,yue,yuè,yue4
f,玺,2,xi,xǐ,xi3
f,崖,2,ya,yá,ya2
f,励,2,li,lì,li4
f,彧,2,yu,yù,yu4
f,台,2,tai,tái,tai2
f,干,2,gan,gàn,gan4
f,羲,2,xi,xī,xi1
f,赞,2,zan,zàn,zan4
f,绎,2,yi,yì,yi4
f,燃,2,ran,rán,ran2
f,屿,2,yu,yǔ,yu3
f,赫,2,he,hè,he4
f,锡,2,xi,xī,xi1
f,归,2,gui,guī,gui1
f,箴,2,zhen,zhēn,zhen1
f,奚,2,xi,xī,xi1
f,婆,2,po,pó,po2
f,漩,2,xuan,xuán,xuan2
f,优,2,you,yōu,you1
f,团,2,tuan,tuán,tuan2
f,斓,2,lan,lán,lan2
f,藏,2,cang,cáng,cang2
f,想,2,xiang,xiǎng,xiang3
f,径,2,jing,jìng,jing4
f,臣,2,chen,chén,chen2
f,普,2,pu,pǔ,pu3
f,生,2,sheng,shēng,sheng1
f,头,2,tou,tóu,tou2
f,全,2,quan,quán,quan2
f,礼,2,li,lǐ,li3
f,学,2,xue,xué,xue2
f,章,2,zhang,zhāng,zhang1
f,垄,2,long,lǒng,long3
f,佶,2,ji,jí,ji2
f,求,2,qiu,qiú,qiu2
f,擎,2,qing,qíng,qing2
f,楼,2,lou,lóu,lou2
f,户,2,hu,hù,hu4
f,侨,2,qiao,qiáo,qiao2
f,颍,2,ying,yǐng,ying3
f,兹,2,zi,zī,zi1
f,冶,2,ye,yě,ye3
f,樾,2,yue,yuè,yue4
f,栩,2,xu,xǔ,xu3
f,宸,2,chen,chén,chen2
f,禧,2,xi,xǐ,xi3
f,煌,2,huang,huáng,huang2
f,寰,2,huan,huán,huan2
f,颂,2,song,sòng,song4
f,遐,2,xia,xiá,xia2
f,叔,2,shu,shū,shu1
f,业,2,ye,yè,ye4
f,聿,2,yu,yù,yu4
f,休,2,xiu,xiū,xiu1
f,诚,2,cheng,chéng,cheng2
f,雷,2,lei,léi,lei2
f,获,2,huo,huò,huo4
f,漾,2,yang,yàng,yang4
f,大,2,da,dà,da4
f,黄,2,huang,huáng,huang2
f,翔,2,xiang,xiáng,xiang2
f,淞,2,song,sōng,song1
f,岳,2,yue,yuè,yue4
f,腾,2,teng,téng,teng2
f,二,2,er,èr,er4
f,棱,2,leng,léng,leng2
f,简,2,jian,jiǎn,jian3
f,沂,2,yi,yí,yi2
f,崴,2,wai,wǎi,wai3
f,禺,2,yu,yú,yu2
f,骋,2,cheng,chěng,cheng3
f,陈,2,chen,chén,chen2
f,珲,2,hui,huī,hui1
f,来,2,lai,lái,lai2
f,壹,2,yi,yī,yi1
f,沅,2,yuan,yuán,yuan2
f,绶,2,shou,shòu,shou4
f,精,2,jing,jīng,jing1
f,倍,2,bei,bèi,bei4
f,宫,2,gong,gōng,gong1
f,参,2,can,cān,can1
f,难,2,nan,nán,nan2
f,呈,2,cheng,chéng,cheng2
f,也,2,ye,yě,ye3
f,震,2,zhen,zhèn,zhen4
f,迟,2,chi,chí,chi2
f,克,2,ke,kè,ke4
f,客,2,ke,kè,ke4
f,纬,2,wei,wěi,wei3
f,顺,2,shun,shùn,shun4
f,柏,2,bai,bǎi,bai3
f,地,2,di,dì,di4
f,锜,2,qi,qí,qi2
f,永,2,yong,yǒng,yong3
f,荫,2,yin,yīn,yin1
f,冠,2,guan,guān,guan1
f,措,2,cuo,cuò,cuo4
f,磐,2,pan,pán,pan2
f,茨,2,ci,cí,ci2
f,少,2,shao,shǎo,shao3
f,申,2,shen,shēn,shen1
f,迷,2,mi,mí,mi2
f,乙,2,yi,yǐ,yi3
f,愚,2,yu,yú,yu2
f,怀,2,huai,huái,huai2
f,兴,2,xing,xīng,xing1
f,还,2,hai,hái,hai2
f,晋,2,jin,jìn,jin4
f,琢,2,zuo,zuó,zuo2
f,解,2,jie,jiě,jie3
f,典,2,dian,diǎn,dian3
f,逊,2,xun,xùn,xun4
f,贺,2,he,hè,he4
f,严,2,yan,yán,yan2
f,赢,2,ying,yíng,ying2
f,坦,2,tan,tǎn,tan3
f,峥,2,zheng,zhēng,zheng1
f,烛,2,zhu,zhú,zhu2
f,朱,2,zhu,zhū,zhu1
f,度,2,du,dù,du4
f,瀛,2,ying,yíng,ying2
f,桉,2,an,ān,an1
f,虚,2,xu,xū,xu1
f,缇,2,ti,tí,ti2
f,稼,2,jia,jià,jia4
f,皇,2,huang,huáng,huang2
f,皓,2,hao,hào,hao4
f,灏,2,hao,hào,hao4
f,炀,2,yang,yáng,yang2
f,亿,2,yi,yì,yi4
f,涯,2,ya,yá,ya2
f,烁,2,shuo,shuò,shuo4
f,师,2,shi,shī,shi1
f,岸,2,an,àn,an4
f,而,2,er,ér,er2
f,剑,2,jian,jiàn,jian4
